original_path,proposed_path,collision,action
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5156/french-louis-xv-giltwood-mirror--REG5156-9-thcdd8.jpg,assets\images\inventory\REG5156\french-louis-xv-giltwood-mirror--REG5156-9-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-1-lg3a4d.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-1-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-1-lg8d26.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-1-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-1-lga2ad.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-1-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-1-lgc5fb.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-1-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-1-lge9de.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-1-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-1-med.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-1-med.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-1-sm.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-1-sm.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-1-thcdd8.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-1-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-2-lg3a4d.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-2-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-2-lg8d26.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-2-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-2-lga2ad.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-2-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-2-lgc5fb.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-2-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-2-lge9de.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-2-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-2-thcdd8.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-2-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-3-lg3a4d.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-3-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-3-lg8d26.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-3-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-3-lga2ad.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-3-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-3-lgc5fb.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-3-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-3-lge9de.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-3-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-3-thcdd8.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-3-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-4-lg3a4d.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-4-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-4-lg8d26.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-4-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-4-lga2ad.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-4-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-4-lgc5fb.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-4-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-4-lge9de.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-4-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-4-thcdd8.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-4-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-5-lg3a4d.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-5-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-5-lg8d26.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-5-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-5-lga2ad.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-5-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-5-lgc5fb.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-5-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-5-lge9de.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-5-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-5-thcdd8.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-5-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-6-lg3a4d.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-6-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-6-lg8d26.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-6-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-6-lga2ad.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-6-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-6-lgc5fb.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-6-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-6-lge9de.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-6-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5158/french-victorian-mahogany-eglomise-mirror--REG5158-6-thcdd8.jpg,assets\images\inventory\REG5158\french-victorian-mahogany-eglomise-mirror--REG5158-6-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5161/italian-baroque-monumental-carved-giltwood-altar-candlestick-REG5161-1-med.jpg,assets\images\inventory\REG5161\italian-baroque-monumental-carved-giltwood-altar-candlestick-REG5161-1-med.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5164/lighting_chandelier_Italian_Venetian_REG5164-01-v1.jpg,assets\images\inventory\REG5164\lighting_chandelier_Italian_Venetian_REG5164-01-v1.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5165/lighting_sconces_Italian_Venetian_REG5165-01-v1.jpg,assets\images\inventory\REG5165\lighting_sconces_Italian_Venetian_REG5165-01-v1.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5170/italian-mid-century-brass-saucer-chandelier-REG5170-1-med.jpg,assets\images\inventory\REG5170\italian-mid-century-brass-saucer-chandelier-REG5170-1-med.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5170/italian-mid-century-brass-saucer-chandelier-REG5170-1-sm.jpg,assets\images\inventory\REG5170\italian-mid-century-brass-saucer-chandelier-REG5170-1-sm.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-1-lg3a4d.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-1-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-1-lg8d26.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-1-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-1-lga2ad.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-1-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-1-lgc5fb.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-1-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-1-lge9de.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-1-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-1-med.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-1-med.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-1-thcdd8.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-1-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-10-lg3a4d.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-10-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-10-lg8d26.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-10-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-10-lga2ad.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-10-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-10-lgc5fb.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-10-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-10-lge9de.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-10-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-10-thcdd8.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-10-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-11-lg3a4d.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-11-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-11-lg8d26.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-11-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-11-lga2ad.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-11-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-11-lgc5fb.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-11-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-11-lge9de.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-11-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-11-thcdd8.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-11-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-12-lg3a4d.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-12-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-12-lg8d26.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-12-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-12-lga2ad.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-12-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-12-lgc5fb.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-12-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-12-lge9de.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-12-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-12-thcdd8.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-12-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-13-lg3a4d.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-13-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-13-lg8d26.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-13-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-13-lga2ad.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-13-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-13-lgc5fb.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-13-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-13-lge9de.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-13-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-13-thcdd8.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-13-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-2-lg3a4d.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-2-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/REG5183/italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-2-lg8d26.jpg,assets\images\inventory\REG5183\italian-neo-classic-giltwood-stripe-upholstered-dining-side-chair-REG5183-2-lg8d26.jpg,No,Move
